Drama,true,1262
Comedy,false,597
Reality-TV,false,420
Documentary,false,600
Romance,false,180
News,false,20
Drama,false,940
War,true,486
News,true,173
Reality-TV,true,1285
Drama,true,1380
Crime,true,162
Talk-Show,false,12
Reality-TV,true,124
Documentary,true,990
Documentary,false,367
News,true,1184
Game-Show,true,390
NULL_GENRE,true,850
Comedy,true,765
Drama,false,385
Crime,true,75
Drama,false,615
Romance,true,650
Sport,true,541
Action,true,161
Talk-Show,true,544
Crime,true,17
Adventure,true,63
Drama,true,100
Talk-Show,false,2000
Animation,false,1680
Family,false,1400
Reality-TV,true,132
Comedy,true,660
Reality-TV,false,113
Drama,true,5460
NULL_GENRE,false,298
Comedy,true,436
Comedy,true,740
Short,true,402
Short,false,502
Comedy,true,51
Documentary,true,451
Talk-Show,false,486
News,false,139
Drama,true,317
Reality-TV,true,315
Comedy,false,322
News,false,1440
Comedy,true,1416
Comedy,true,1410
News,false,195
Reality-TV,false,47
Reality-TV,true,2880
Romance,false,1380
Romance,true,368
Short,true,240
History,true,1174
Drama,false,676
Romance,false,605
Documentary,true,850
Drama,true,676
Family,false,334
Crime,false,476
Documentary,true,212
Talk-Show,true,203
Documentary,false,438
Drama,false,465
Drama,false,368
Romance,false,372
Music,true,423
Sport,false,3300
Comedy,false,335
Comedy,false,378
Comedy,true,414
Comedy,false,810
Short,true,8
History,false,755
Comedy,false,520
Talk-Show,true,5760
Drama,false,219
Drama,false,1099
Reality-TV,false,684
News,false,43
Documentary,true,390
NULL_GENRE,true,263
Comedy,true,122
Comedy,true,221
Horror,true,353
Drama,false,1970
Documentary,true,1228
Comedy,false,76
Comedy,true,3600
Talk-Show,true,548
Short,false,165
Comedy,true,371
Drama,true,612
Comedy,true,314
Action,true,499
Drama,true,63
Romance,true,873
Romance,false,2004
Comedy,true,135
Drama,false,181
Sport,true,314
News,true,83
Talk-Show,false,901
Adventure,false,1428
Documentary,true,106
Documentary,true,347
Documentary,false,1207
Romance,false,342
Family,true,292
Family,false,795
Comedy,false,577
Drama,false,48
Drama,true,62
NULL_GENRE,true,36
Comedy,true,434
Game-Show,false,746
Short,false,530
Reality-TV,false,298
Comedy,true,3000
News,true,912
Talk-Show,false,264
Romance,false,546
Drama,false,1207
Adventure,true,257
Documentary,false,480
NULL_GENRE,false,254
Comedy,true,374
Drama,false,5760
Drama,false,147
Talk-Show,true,231
Comedy,true,8400
Horror,false,501
Family,false,361
Talk-Show,false,57
Short,false,498
Short,false,504
Comedy,true,705
Drama,false,605
Drama,true,576
Documentary,false,1329
News,false,590
Documentary,true,191
Drama,false,224
Drama,true,473
Family,false,37440
Romance,true,402
Drama,false,33
Comedy,true,62
Drama,false,115
Drama,false,67
Music,true,325
Drama,false,321
Comedy,true,217
Romance,true,187
News,false,1495
Comedy,false,396
Drama,false,1008
Horror,true,92
Biography,false,184
Game-Show,false,1026
Family,false,646
Family,true,8400
Comedy,false,238
Action,true,2800
Adult,false,1260
Drama,true,184
Documentary,false,1716
Reality-TV,true,353
History,true,673
Comedy,false,115
Family,true,375
Drama,true,438
Game-Show,true,42
Documentary,true,490
Thriller,true,224
Talk-Show,false,755
Talk-Show,false,158
Comedy,false,778
Documentary,true,12000
Animation,true,338
Crime,true,338
Action,true,133
Short,true,1044
Drama,false,287
Drama,false,313
Romance,true,359
Drama,false,933
Reality-TV,false,165
Comedy,false,642
NULL_GENRE,true,1410
Comedy,false,870
Documentary,false,446
Comedy,false,2925
Reality-TV,false,350
Talk-Show,false,842
Romance,true,924
Drama,true,200
Drama,true,474
Comedy,false,685
Sport,false,1452
Drama,true,605
Talk-Show,true,464
Talk-Show,false,451
Short,false,800
Mystery,false,187
Documentary,false,141
Animation,true,119
Talk-Show,true,1084
Short,false,97
Drama,true,205
Drama,false,793
News,true,900
Short,true,711
Fantasy,true,13
Comedy,true,437
Drama,false,771
Drama,false,696
Adventure,false,1290
Adventure,false,477
Drama,false,431
Talk-Show,false,554
Romance,true,650
Sport,true,341
Animation,false,514
News,false,1260
Drama,false,613
Romance,true,530
Talk-Show,true,412
Documentary,false,3825
Animation,false,640
Short,true,602
Short,true,486
Short,false,166
Short,true,111
Drama,false,482
Talk-Show,false,133
Romance,true,1616
Drama,true,262
Adult,false,552
Comedy,false,285
Music,false,312
Comedy,true,1428
Action,false,614
Game-Show,false,37440
Drama,true,197
News,false,390
Drama,false,464
Comedy,true,1584
Comedy,false,146
Drama,true,447
Sport,true,703
Drama,false,873
Adult,true,7
Documentary,true,1616
Music,true,477
Crime,false,49
Reality-TV,true,276
Drama,true,2520
Adventure,false,176
Drama,false,850
Game-Show,true,478
Documentary,true,459
Animation,false,229
Sci-Fi,true,113
Family,true,28643
Comedy,true,598
Drama,true,125
Adventure,false,2520
Adventure,true,141
Drama,true,83
Sport,true,629
Drama,true,721
Game-Show,false,1442
Comedy,true,842
Romance,true,252
Action,true,933
Drama,true,970
Drama,true,357
Short,true,458
Adventure,true,240
Short,false,185
Comedy,false,184
Crime,true,31
Game-Show,true,136
Documentary,false,615
Drama,true,1411
Drama,false,590
Romance,true,1268
Biography,false,24
Adventure,false,629
Animation,true,9000
Action,true,582
Drama,false,232
Crime,false,137
Reality-TV,true,1421
Reality-TV,false,416
Animation,true,118
Music,false,64
Documentary,true,95
Documentary,true,819
Comedy,false,1175
Mystery,true,387
Comedy,true,614
Drama,false,223
Crime,true,180
Talk-Show,false,593
Fantasy,false,337
Drama,false,445
Comedy,false,596
Sport,false,45
Short,true,475
Animation,false,1215
NULL_GENRE,true,391
Comedy,true,65
Comedy,true,808
Documentary,true,1800
News,true,2010
Drama,false,2020
Drama,true,568
Sci-Fi,false,487
Thriller,true,178
Drama,false,800
Drama,true,1932
Adult,false,91
NULL_GENRE,true,680
Comedy,false,4
Drama,false,3087
Romance,true,458
Drama,false,678
Talk-Show,true,410
Family,true,240
NULL_GENRE,true,229
Drama,true,271
Talk-Show,false,239
Romance,true,508
NULL_GENRE,false,1207
Horror,false,260
Romance,false,355
Drama,true,185
Crime,true,752
News,false,535
Short,true,376
Drama,true,464
Animation,false,509
Romance,true,85
Crime,false,2520
Animation,false,630
Animation,false,3000
Talk-Show,false,924
Comedy,false,850
Adventure,true,167
Horror,true,162
Talk-Show,true,2021
Comedy,true,82
Documentary,true,101
News,true,27
Drama,false,720
Short,false,608
Adult,false,104
Documentary,false,525
Sport,false,268
Family,true,434
Short,false,576
Talk-Show,false,180
News,false,742
Drama,false,1268
Adventure,true,707
Animation,false,625
News,true,530
Romance,false,65
Game-Show,true,1200
News,true,233
Talk-Show,true,570
Comedy,true,899
Documentary,true,248
Drama,true,3900
Documentary,false,271
News,false,424
Drama,true,763
Drama,true,88
News,true,1026
Talk-Show,true,273
Short,false,163
Drama,false,403
Family,true,933
Documentary,true,500
Drama,true,1151
Horror,false,509
NULL_GENRE,false,547
NULL_GENRE,true,685
Short,false,411
News,false,554
Talk-Show,true,547
Drama,false,2800
Drama,false,883
Documentary,true,1020
Drama,true,168
Talk-Show,false,140
Drama,true,281
Short,false,482
Reality-TV,false,5220
Family,true,74
Short,false,1290
Drama,true,179
Documentary,true,3000
Game-Show,false,176
Short,false,8400
Documentary,true,213
Comedy,true,960
Drama,false,250
Drama,false,217
Talk-Show,true,214
Drama,false,2070
News,true,231
Documentary,false,560
Crime,false,333
Short,false,1439
Game-Show,true,1716
Musical,true,316
Music,false,406
Biography,false,412
Talk-Show,false,481
NULL_GENRE,false,1285
Game-Show,true,2565
Drama,true,67
Drama,false,758
Comedy,true,845
Comedy,true,776
Mystery,true,130
Crime,true,220
Animation,false,740
Drama,false,2070
Comedy,true,117
Adventure,true,1700
Horror,true,304
Drama,true,3077
Drama,true,640
Sport,false,5460
Documentary,true,15
Family,false,703
Sport,false,270
Family,true,276
Drama,true,2070
Drama,false,578
Comedy,false,335
Reality-TV,true,242
Crime,true,627
Comedy,false,546
Drama,false,307
Family,false,1260
Comedy,false,514
Drama,false,721
Drama,true,531
Comedy,true,763
Drama,true,200
Talk-Show,true,90
News,true,1445
NULL_GENRE,false,552
Adventure,false,784
Drama,false,57
Romance,true,310
Short,false,653
Comedy,false,211
Drama,false,307
Romance,true,119
Short,true,474
Drama,false,719
Comedy,true,226
Comedy,false,332
Drama,true,430
Adventure,true,149
News,true,773
Drama,false,1300
Action,false,14400
Drama,true,462
Reality-TV,true,243
Drama,false,476
News,true,443
Drama,true,506
News,false,446
Talk-Show,false,417
News,false,161
Comedy,true,578
Short,true,262
Adult,true,321
NULL_GENRE,true,290
Short,false,8400
Adult,false,35791
Reality-TV,true,102
Drama,true,138
Animation,false,203
Horror,true,1440
Action,false,799
Reality-TV,true,96
Drama,false,101
Talk-Show,true,6000
Documentary,true,325
Comedy,true,35791
NULL_GENRE,false,723
Comedy,true,236
Talk-Show,true,2070
Comedy,true,1034
Action,false,204
Drama,false,255
Game-Show,false,505
Comedy,false,747
Animation,false,612
Romance,false,657
Game-Show,false,1860
Comedy,true,650
Talk-Show,false,352
NULL_GENRE,true,65
Drama,false,62
Documentary,true,1210
Action,false,954
Talk-Show,false,673
Reality-TV,false,750
Comedy,false,720
Comedy,true,20
Talk-Show,false,6000
Crime,false,251
Drama,false,350
Music,false,1175
Adventure,false,243
Adult,true,252
Drama,true,127
Romance,false,171
Drama,false,155
Drama,false,599
Family,false,3720
Comedy,false,711
Drama,false,269
Reality-TV,false,92
Animation,false,1415
Romance,false,1196
Drama,false,404
Comedy,false,1560
Family,false,152
Comedy,false,374
Comedy,false,276
Crime,true,163
Drama,true,197
Western,true,142
Documentary,true,1140
Drama,false,2460
Drama,true,1415
Action,true,111
Documentary,false,264
Adult,true,429
Short,true,444
Drama,true,1258
Documentary,true,778
Adult,false,2252
Short,true,116
Musical,true,1932
Short,true,1750
Documentary,false,244
Talk-Show,true,281
Romance,false,1348
NULL_GENRE,true,186
News,true,151
Drama,true,377
NULL_GENRE,true,181
Sport,true,407
Short,false,436
Biography,true,1170
Animation,false,2925
Drama,false,714
Thriller,false,3600
Comedy,false,608
Talk-Show,false,155
NULL_GENRE,true,1410
Drama,true,1568
Romance,false,488
Drama,false,129
News,true,59
Short,true,3600
Drama,true,1700
News,true,620
Family,false,474
Comedy,false,715
Drama,false,344
Thriller,true,1285
Talk-Show,true,1755
Horror,true,65
Romance,true,451
Action,true,641
Talk-Show,true,670
Talk-Show,false,619
Game-Show,true,1035
Romance,false,541
Crime,true,970
Romance,false,764
Drama,false,568
News,false,704
Talk-Show,true,793
Short,true,15
Talk-Show,true,336
Romance,true,999
Drama,false,865
Short,false,231
Animation,false,73
Comedy,false,393
Talk-Show,true,482
Adult,true,333
NULL_GENRE,true,429
Action,true,1800
Drama,true,79
Family,true,715
Talk-Show,false,370
Drama,true,899
Documentary,true,662
Drama,true,1932
Romance,true,470
Animation,true,376
Adult,false,207
Short,false,870
Animation,true,295
Short,true,311
Short,true,309
Short,false,352
Short,true,1452
Talk-Show,false,303
Comedy,true,165
Crime,false,127
Fantasy,true,662
Reality-TV,true,427
Romance,false,6
Documentary,true,485
Drama,true,330
News,false,97
Drama,false,283
Reality-TV,false,324
Romance,false,249
Family,false,696
Sport,false,653
Drama,false,441
Romance,false,231
Mystery,true,171
Drama,false,723
Adventure,true,518
Action,false,670
Horror,false,547
Crime,true,672
Comedy,true,605
Animation,false,901
Action,true,553
Short,true,1464
Drama,false,316
Comedy,true,808
Family,true,2252
Talk-Show,false,943
Drama,true,412
Romance,false,390
News,true,870
Talk-Show,true,1669
Drama,true,606
NULL_GENRE,true,2160
Comedy,true,51
News,true,476
Drama,false,382
Animation,true,1370
Talk-Show,true,1179
News,false,657
Talk-Show,false,91
Romance,false,375
Romance,true,508
Family,false,472
Adventure,false,358
Talk-Show,false,106
News,false,1700
Drama,false,357
Animation,true,539
Romance,false,641
Romance,false,554
Fantasy,true,459
Game-Show,true,220
Mystery,false,853
Family,true,267
Comedy,false,13
Talk-Show,true,439
Comedy,false,155
Comedy,true,2002
Drama,true,2020
Comedy,false,17
Romance,false,684
News,true,144
Talk-Show,false,453
Comedy,false,460
Talk-Show,true,582
News,true,311
Drama,false,148
Family,true,2002
NULL_GENRE,false,1068
Sport,true,442
Drama,true,2
Adult,true,439
Short,true,4800
Reality-TV,true,179
Crime,true,370
Animation,true,261
Documentary,true,12
Thriller,true,665
Drama,true,207
Drama,true,311
Short,true,497
Animation,true,625
Family,false,382
Romance,false,107
Drama,true,961
Talk-Show,true,397
Animation,true,2400
Documentary,true,415
Comedy,true,297
Documentary,false,302
Drama,true,331
Comedy,false,29
Talk-Show,false,212
Family,false,553
Documentary,true,343
News,false,386
Sport,true,109
Drama,false,585
Comedy,false,531
Documentary,false,532
Talk-Show,false,115
Family,true,2565
Music,false,71
Drama,false,70
Short,false,144
Action,true,697
Short,true,675
Talk-Show,false,500
Family,false,396
Comedy,true,5220
Drama,false,269
Talk-Show,false,250
Music,false,578
Comedy,false,434
Drama,true,1616
Drama,true,509
Crime,false,598
Documentary,true,345
Music,false,1258
Drama,false,1970
Comedy,false,28643
Romance,false,432
Drama,true,1034
Mystery,false,238
Action,false,52
Music,true,1664
Talk-Show,false,285
Horror,true,215
Adult,false,512
Sci-Fi,false,1860
Drama,true,55
Talk-Show,true,546
Comedy,true,44
Mystery,true,329
Crime,true,104
Talk-Show,true,219
Thriller,false,261
Short,true,557
Family,false,778
Sci-Fi,false,549
Comedy,true,181
NULL_GENRE,true,422
Drama,false,54
Short,false,140
Short,true,413
Drama,false,481
News,true,429
Comedy,true,351
Action,true,15
Comedy,true,2010
News,true,5220
Talk-Show,false,1179
Comedy,true,244
Documentary,true,154
Adventure,true,5460
Animation,true,435
Horror,false,614
Comedy,false,1349
News,false,662
Mystery,true,620
Sci-Fi,false,365
History,false,606
Crime,true,221
Adult,true,487
Animation,true,1026
Talk-Show,true,850
Adventure,true,590
NULL_GENRE,false,200
Short,false,488
Music,true,367
Drama,false,1320
Drama,true,883
Sport,false,5460
Comedy,false,462
Sport,true,167
Drama,true,1215
Documentary,true,830
Fantasy,false,86
Documentary,false,642
Western,true,338
Drama,true,420
Reality-TV,true,597
Game-Show,false,157
Drama,false,550
Game-Show,false,483
Drama,true,942
Music,true,232
Comedy,true,190
Sci-Fi,false,431
Comedy,false,1997
Reality-TV,true,229
Drama,false,378
News,true,466
News,true,263
Short,true,763
Reality-TV,false,147
Mystery,false,113
Short,true,834
Comedy,false,480
Drama,true,52
Romance,true,139
Comedy,true,2088
Reality-TV,true,1415
Romance,false,1464
Thriller,true,356
NULL_GENRE,false,585
Romance,true,1
Drama,true,418
Drama,true,391
Action,true,550
Comedy,false,1700
Comedy,true,1000
Talk-Show,false,314
Documentary,false,348
Crime,false,1584
News,true,605
Drama,true,1750
Drama,false,390
Short,false,234
Drama,false,68
News,false,54
Romance,true,784
Game-Show,false,521
Reality-TV,false,37
News,false,1800
Fantasy,true,22
Comedy,true,845
Comedy,false,36
Game-Show,true,6
Music,true,364
Drama,false,1504
Drama,true,174
Crime,false,531
Drama,true,642
Drama,true,1452
Drama,true,451
Drama,true,636
Crime,false,300
Comedy,false,254
Short,true,660
Musical,false,970
Biography,false,673
Family,false,79
Mystery,true,374
Comedy,true,583
Comedy,false,59
Horror,false,56
Documentary,true,90
Documentary,false,462
Comedy,false,430
Family,false,184
Adult,false,924
Drama,true,387
Talk-Show,false,701
Short,false,112
Reality-TV,true,1084
Talk-Show,true,145
Family,false,293
Animation,false,1200
Sport,false,347
Documentary,true,2088
News,true,278
Comedy,false,188
Adventure,true,542
Comedy,true,2925
Drama,false,654
News,false,673
Drama,false,392
Comedy,true,128
Action,false,437
History,true,914
Crime,false,719
Drama,false,267
NULL_GENRE,true,138
Romance,false,942
Sport,false,483
Comedy,false,314
Fantasy,true,351
Reality-TV,true,244
Drama,true,282
Action,false,2020
Fantasy,false,294
Adult,false,455
Short,true,495
Drama,false,1184
NULL_GENRE,false,1716
News,false,499
Drama,true,59
Romance,true,228
Comedy,false,961
Action,true,322
Drama,false,721
Animation,false,566
Short,false,125
Romance,false,551
Reality-TV,true,149
Drama,false,347
Sci-Fi,true,1716
Short,true,1215
Game-Show,true,1750
Short,true,59
Talk-Show,true,144
Drama,true,6
Drama,true,780
Short,true,1495
Comedy,true,547
Game-Show,true,162
Game-Show,true,522
Talk-Show,false,321
Horror,true,5700
News,true,599
Comedy,true,554
NULL_GENRE,true,214
Action,false,48
Drama,true,196
Drama,true,43
Comedy,false,693
Talk-Show,false,924
Animation,false,1348
Talk-Show,true,249
Action,true,394
Drama,true,105
Comedy,false,2002
Mystery,false,243
Game-Show,true,103
Short,false,199
Animation,false,229
Drama,true,619
Comedy,true,771
Adult,true,18
Fantasy,false,590
Short,false,1554
Short,false,392
Romance,false,742
Action,true,371
NULL_GENRE,false,141
Reality-TV,true,576
Action,false,960
Fantasy,false,450
Comedy,true,541
Game-Show,false,676
Documentary,false,1616
Documentary,false,616
Animation,true,7
Talk-Show,false,709
NULL_GENRE,false,650
Drama,false,436
Crime,true,47
Comedy,false,193
Reality-TV,false,432
Game-Show,false,528
Family,false,50
Drama,false,468
Drama,false,50
News,true,93
Action,false,28
Talk-Show,false,5700
Family,false,193
Reality-TV,true,477
Documentary,false,75
Talk-Show,false,10062
Adult,true,530
Animation,true,284
Romance,false,344
Talk-Show,false,999
Documentary,false,491
Family,false,426
Adventure,false,474
News,false,326
Drama,false,248
Romance,true,292
Drama,false,653
Adult,true,374
Short,false,0
Documentary,false,434
Music,true,1755
Horror,false,254
NULL_GENRE,true,1084
Comedy,false,393
Comedy,false,360
Comedy,true,325
Drama,false,395
Animation,true,205
Thriller,true,408
Adult,false,36
Game-Show,false,146
Action,true,1207
Comedy,false,196
News,true,318
News,true,388
Documentary,true,1350
Adult,false,663
Drama,false,379
Reality-TV,true,2800
Drama,false,510
Documentary,true,122
Talk-Show,false,33
Drama,false,162
Drama,false,145
NULL_GENRE,false,256
Drama,true,477
Adventure,false,553
Game-Show,true,924
Romance,false,77
Documentary,false,170
Comedy,true,5760
Romance,true,304
Reality-TV,true,128
Family,true,29
History,false,262
Short,true,540
News,true,40
Talk-Show,true,203
Drama,false,361
Drama,false,340
News,false,942
Comedy,false,799
Talk-Show,false,447
Talk-Show,false,585
Adult,false,380
Sport,true,386
Documentary,true,546
Drama,false,650
Animation,false,1560
Drama,true,709
Family,false,624
News,false,808
Drama,false,572
Horror,true,1262
Sport,false,691
Short,false,650
Game-Show,false,531
Documentary,false,459
Animation,false,375
Talk-Show,true,392
Comedy,false,191
Short,false,1442
Comedy,false,830
Family,true,37
Drama,true,678
Drama,true,292
Comedy,false,752
Drama,false,535
Comedy,true,2088
Comedy,true,5760
Drama,false,17
Game-Show,false,521
News,false,176
Drama,true,560
Adult,true,196
Crime,true,1005
Comedy,true,155
Romance,true,730
Talk-Show,false,283
Family,false,755
Documentary,false,383
Drama,true,317
Mystery,true,437
News,false,1268
Drama,true,118
Fantasy,false,439
Adventure,true,636
Crime,true,79
Horror,false,131
Reality-TV,true,1444
Comedy,false,310
Short,false,286
Drama,true,394
Comedy,true,313
Drama,true,2150
Drama,false,1258
Comedy,true,716
Comedy,true,465
NULL_GENRE,true,901
Comedy,true,697
Adventure,false,764
Drama,false,1400
Adventure,false,165
Animation,false,940
NULL_GENRE,true,112
Family,true,168
Short,false,269
Music,false,704
Talk-Show,false,525
Drama,true,387
Drama,false,758
Reality-TV,true,1325
Action,false,355
Comedy,true,477
Drama,false,539
Adventure,false,96
Music,true,160
Music,false,620
Comedy,false,80
Talk-Show,false,668
Talk-Show,true,2288
Drama,false,1441
News,false,308
Sport,true,1504
Reality-TV,true,392
News,true,657
Drama,true,333
Drama,false,11
Fantasy,true,646
Short,true,479
Crime,true,5760
Comedy,false,1044
Comedy,true,8400
Comedy,false,286
News,false,351
Documentary,true,646
Adult,true,487
War,false,16
Comedy,false,311
Comedy,false,382
Documentary,false,506
Music,false,35
Music,true,594
Drama,true,403
Comedy,true,764
Drama,false,532
Comedy,true,4
Drama,true,474
Comedy,false,9
Drama,true,334
Musical,false,883
Family,false,746
Comedy,true,510
Romance,false,41
Comedy,true,607
Animation,true,280
Reality-TV,false,161
Drama,false,804
News,true,446
Crime,false,480
Adult,true,152
Family,true,625
Fantasy,true,299
Adult,true,498
Family,false,778
Crime,true,52
NULL_GENRE,true,960
Talk-Show,true,599
Comedy,true,275
Romance,false,530
Drama,true,490
News,false,491
Drama,true,8
Crime,true,445
News,false,1100
Animation,false,237
Reality-TV,true,154
Reality-TV,false,449
Fantasy,false,103
NULL_GENRE,false,482
Comedy,false,525
Comedy,true,1500
Comedy,true,714
Drama,true,1175
Drama,true,271
Short,false,351
Romance,true,388
Romance,false,480
Animation,false,223
Sci-Fi,true,61
News,false,1973
Drama,true,476
Talk-Show,false,400
Fantasy,true,698
Short,false,209
Comedy,true,52
Talk-Show,false,48
Adventure,true,443
Sport,false,189
Short,true,420
Action,true,17
Documentary,true,186
Reality-TV,false,451
Romance,false,417
Family,false,33
News,true,91
Sport,false,181
Music,false,2252
Sci-Fi,false,322
Drama,true,307
Biography,true,560
Horror,false,494
Short,false,577
Drama,true,308
Romance,true,2565
Drama,false,101
Talk-Show,true,1196
Drama,true,279
Comedy,false,612
Mystery,true,545
News,false,387
Talk-Show,false,550
Romance,true,936
Romance,false,1350
Comedy,false,689
Short,true,910
Romance,true,100
Short,false,338
Drama,true,43200
Drama,true,377
Romance,false,2288
Comedy,false,258
NULL_GENRE,true,500
Adult,true,746
Short,true,2905
Documentary,false,548
Short,false,562
Game-Show,false,230
Adventure,true,1000
News,false,578
Talk-Show,false,242
Drama,true,1050
Comedy,false,776
Comedy,true,358
Drama,true,585
Sport,false,309
Comedy,false,494
Talk-Show,true,1134
Drama,true,820
Animation,true,958
Adult,false,536
Game-Show,true,417
Reality-TV,true,1196
Animation,true,1416
Adult,false,570
Drama,false,1020
Romance,false,336
Action,false,707
Comedy,false,407
Drama,false,115
Sport,true,292
Comedy,false,481
Horror,false,910
Comedy,true,195
Talk-Show,false,432
Romance,true,273
Romance,false,1441
Fantasy,false,254
Drama,false,113
Music,true,414
Reality-TV,true,28643
Comedy,true,1262
Action,false,58
Comedy,true,345
Talk-Show,false,542
Animation,false,712
Short,true,746
Drama,true,55
Documentary,false,190
Documentary,true,162
Romance,true,1415
Crime,true,597
Drama,true,448
Horror,false,409
Animation,true,298
Adult,true,1174
Family,false,1755
Family,false,429
Animation,true,3077
Sport,false,568
Short,true,1140
Drama,false,40
Talk-Show,false,1669
Romance,false,2112
Comedy,false,539
Comedy,false,401
Drama,false,226
Comedy,true,454
Drama,false,610
Short,false,624
Mystery,true,504
Short,false,1005
Drama,true,85
Crime,true,964
Talk-Show,true,35791
News,true,700
Romance,false,912
Action,false,546
Comedy,true,195
Horror,false,3
Action,false,1439
Drama,true,614
Drama,true,224
Comedy,false,277
Drama,true,950
Family,true,304
Drama,false,320
Drama,true,65
Drama,false,300
Talk-Show,true,36
Music,false,137
Drama,false,196
NULL_GENRE,true,431
Documentary,true,544
Family,false,650
Comedy,false,700
Drama,true,92
News,false,763
Documentary,true,318
Animation,false,36
Documentary,false,43200
Family,false,1044
Music,false,958
Comedy,false,262
Game-Show,false,144
Drama,true,1644
Animation,true,546
News,false,87
Comedy,true,840
Documentary,false,4
History,true,374
Reality-TV,true,800
Drama,false,29
Talk-Show,true,495
Animation,true,1750
Comedy,true,1228
News,true,1439
Drama,true,842
Animation,true,390
Short,true,773
Animation,false,3240
Comedy,true,274
Drama,false,92
Music,true,1175
Reality-TV,false,410
Drama,false,610
Thriller,true,481
Comedy,true,521
Music,true,168
Comedy,true,615
Comedy,false,196
Talk-Show,true,254
Drama,false,1980
Drama,true,625
News,true,1207
Adventure,true,793
Drama,false,364
Adventure,true,537
Romance,true,504
NULL_GENRE,true,184
Adventure,true,232
Drama,false,154
Fantasy,true,608
Mystery,false,691
Romance,true,92
Game-Show,false,690
Drama,false,421
Fantasy,false,470
Adult,false,204
Reality-TV,true,1716
Romance,false,374
Family,false,413
Adult,false,549
Romance,false,404
Drama,false,55
Drama,false,525
Drama,true,210
Drama,false,1207
Music,false,124
Comedy,false,86
Comedy,true,412
Mystery,false,146
Biography,false,990
Adventure,false,281
Comedy,true,271
Comedy,false,148
Comedy,true,88
Documentary,true,480
Adult,true,1087
Comedy,false,291
Documentary,false,250
Action,true,199
Comedy,false,752
Drama,false,166
NULL_GENRE,false,1087
History,false,720
Documentary,false,22
Short,false,181
Fantasy,false,257
News,false,46
Drama,false,216
Comedy,false,1260
Crime,false,69
Mystery,false,914
Drama,false,491
Drama,true,4162
Animation,true,310
Comedy,false,660
Fantasy,true,334
Documentary,true,105
Drama,true,1034
Music,false,695
Music,false,430
Romance,true,427
Sport,true,176
Family,false,2252
Music,true,292
Family,true,39
Talk-Show,true,752
Biography,false,545
Talk-Show,false,355
Short,true,237
News,false,1068
Comedy,false,323
Family,true,2800
Game-Show,false,701
Animation,false,348
Fantasy,false,2160
Drama,true,537
Romance,true,80
Documentary,true,313
Comedy,false,495
Drama,false,467
Drama,true,9000
Talk-Show,false,401
Documentary,true,162
Comedy,false,461
Drama,false,299
News,false,714
Family,true,850
Animation,false,87
Short,true,497
Family,false,883
News,false,750
Adult,false,640
Comedy,true,691
Music,true,139
Talk-Show,true,178
Documentary,true,1773
Adult,true,267
Game-Show,false,393
Fantasy,true,109
Animation,true,81
News,true,537
Short,true,537
Drama,false,1020
Drama,true,218
Drama,false,192
Drama,false,287
Game-Show,false,119
Short,false,258
Short,true,226
Mystery,true,885
Adult,false,52
NULL_GENRE,true,2010
Short,true,271
Reality-TV,false,106
News,true,144
Animation,false,482
Documentary,true,469
Biography,false,149
Drama,true,202
Drama,true,1044
Mystery,false,654
Drama,false,41
News,true,93
Animation,true,254
Adult,true,375
Comedy,false,663
News,false,245
Action,false,146
Animation,true,736
Talk-Show,false,254
Romance,false,1669
Music,false,73
Reality-TV,true,142
Game-Show,true,1200
Action,true,1008
Drama,false,452
Talk-Show,true,853
Comedy,false,1196
Crime,true,241
Romance,true,670
Crime,false,267
Comedy,true,1350
News,true,189
Drama,true,280
Talk-Show,false,158
Family,true,2252
Drama,false,2112
Talk-Show,false,141
Drama,true,434
News,false,676
Adventure,true,747
Drama,false,93
News,true,1099
Comedy,true,331
News,true,84
Adventure,true,543
Family,true,383
Documentary,false,12000
Animation,true,491
Talk-Show,true,2565
Drama,false,542
Drama,false,300
Drama,true,678
Documentary,false,309
Talk-Show,false,510
News,false,46
Talk-Show,true,388
Drama,false,521
Comedy,true,141
Comedy,false,750
Romance,false,601
News,false,612
Talk-Show,false,263
Documentary,true,689
Romance,true,530
Family,false,1175
War,true,170
Romance,true,655
Short,true,607
Drama,true,3600
Fantasy,false,500
Reality-TV,true,95
Game-Show,true,156
Animation,true,547
Family,true,842
Drama,false,518
Talk-Show,false,136
Family,false,1228
Documentary,false,148
Family,false,292
Drama,true,384
Sci-Fi,false,333
Short,false,1370
Family,false,297
Documentary,true,475
Adventure,true,425
News,true,141
Adventure,true,188
Comedy,false,1669
Animation,false,320
Fantasy,false,207
Talk-Show,false,12000
Animation,true,241
Action,true,5460
Action,false,485
Drama,true,657
Short,true,525
Romance,false,330
Drama,false,338
News,true,3900
Romance,false,1415
Animation,true,401
Comedy,false,364
History,false,404
Romance,false,288
News,true,282
Music,true,2880
Drama,false,263
Romance,false,194
Music,true,264
Action,false,317
Romance,false,420
NULL_GENRE,false,390
Talk-Show,false,5
NULL_GENRE,true,1495
NULL_GENRE,false,82
Drama,true,668
Talk-Show,true,698
NULL_GENRE,true,518
Romance,false,275
Animation,false,151
Comedy,true,1504
Biography,true,1080
Biography,true,15
Documentary,false,216
News,true,1350
Adventure,true,675
Comedy,true,105
Comedy,false,163
Comedy,true,3720
Comedy,true,191
